Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
7/6/2022,"15,221.00","15,388.00","15,522.00","14,554.00",5.38M,-1.94%
6/6/2022,"15,522.00","15,588.00","16,022.00","15,455.00",3.11M,-1.27%
3/6/2022,"15,722.00","15,488.00","15,855.00","15,255.00",4.72M,1.07%
2/6/2022,"15,555.00","15,989.00","16,323.00","15,555.00",6.82M,-2.30%
1/6/2022,"15,922.00","15,889.00","16,156.00","15,555.00",4.22M,0.42%
31/05/2022,"15,855.00","16,022.00","16,223.00","15,755.00",6.10M,-1.86%
30/05/2022,"16,156.00","16,289.00","16,590.00","16,089.00",4.81M,0.00%
27/05/2022,"16,156.00","16,323.00","16,623.00","15,989.00",6.09M,-1.02%
26/05/2022,"16,323.00","16,022.00","16,790.00","15,955.00",8.84M,1.88%
25/05/2022,"16,022.00","15,355.00","16,122.00","15,355.00",6.15M,5.26%
24/05/2022,"15,221.00","14,353.00","15,221.00","14,019.00",7.09M,6.05%
23/05/2022,"14,353.00","15,455.00","15,555.00","14,353.00",6.99M,-6.93%
20/05/2022,"15,421.00","15,688.00","16,189.00","15,355.00",6.37M,-1.07%
19/05/2022,"15,588.00","14,887.00","15,755.00","14,687.00",9.04M,1.96%
18/05/2022,"15,288.00","15,355.00","15,955.00","15,088.00",9.37M,1.33%
17/05/2022,"15,088.00","14,019.00","15,088.00","13,886.00",6.13M,6.86%
16/05/2022,"14,120.00","14,120.00","14,120.00","13,786.00",7.13M,6.82%
13/05/2022,"13,218.00","14,153.00","14,353.00","13,218.00",9.77M,-6.39%
12/5/2022,"14,120.00","14,854.00","15,088.00","14,120.00",5.34M,-6.82%
11/5/2022,"15,154.00","15,221.00","15,355.00","14,821.00",2.23M,-0.44%
10/5/2022,"15,221.00","14,487.00","15,321.00","13,886.00",6.68M,5.07%
9/5/2022,"14,487.00","15,021.00","15,421.00","14,487.00",7.61M,-6.87%
6/5/2022,"15,555.00","16,156.00","16,556.00","15,555.00",6.75M,-6.98%
5/5/2022,"16,723.00","17,424.00","17,591.00","16,389.00",3.04M,-2.53%
4/5/2022,"17,157.00","17,825.00","17,925.00","17,157.00",2.93M,-3.20%
29/04/2022,"17,725.00","17,558.00","18,159.00","17,458.00",3.50M,-0.19%
28/04/2022,"17,758.00","18,025.00","18,325.00","17,758.00",3.31M,-1.30%
27/04/2022,"17,992.00","17,691.00","18,192.00","17,624.00",2.26M,0.19%
26/04/2022,"17,958.00","16,556.00","17,958.00","16,056.00",4.98M,5.08%
25/04/2022,"17,090.00","18,359.00","18,626.00","17,090.00",4.19M,-6.91%
22/04/2022,"18,359.00","18,826.00","19,193.00","17,725.00",3.46M,-2.13%
21/04/2022,"18,759.00","17,992.00","19,227.00","17,491.00",7.43M,3.30%
20/04/2022,"18,159.00","17,758.00","18,626.00","17,758.00",6.97M,2.26%
19/04/2022,"17,758.00","19,727.00","19,727.00","17,758.00",6.72M,-6.99%
18/04/2022,"19,093.00","20,362.00","20,362.00","19,093.00",9.49M,-6.23%
15/04/2022,"20,362.00","21,363.00","21,563.00","20,362.00",4.52M,-4.69%
14/04/2022,"21,363.00","21,964.00","21,964.00","21,363.00",3.18M,-1.54%
13/04/2022,"21,697.00","21,563.00","21,930.00","21,029.00",6.93M,0.62%
12/4/2022,"21,563.00","23,332.00","23,332.00","21,563.00",7.55M,-6.38%
8/4/2022,"23,032.00","23,299.00","23,499.00","22,965.00",3.97M,-0.86%
7/4/2022,"23,232.00","23,633.00","23,666.00","23,199.00",5.35M,-1.28%
6/4/2022,"23,533.00","23,399.00","23,833.00","23,366.00",7.65M,-0.14%
5/4/2022,"23,566.00","24,033.00","24,401.00","23,566.00",5.41M,-1.94%
4/4/2022,"24,033.00","23,499.00","24,367.00","23,399.00",6.91M,4.50%
1/4/2022,"22,999.00","22,765.00","23,032.00","22,665.00",3.42M,1.03%
31/03/2022,"22,765.00","23,032.00","23,199.00","22,765.00",2.61M,-0.58%
30/03/2022,"22,898.00","22,898.00","23,433.00","22,765.00",4.16M,-0.58%
29/03/2022,"23,032.00","22,932.00","23,165.00","22,898.00",3.59M,1.47%
28/03/2022,"22,698.00","23,232.00","23,466.00","22,631.00",7.46M,-3.41%
25/03/2022,"23,499.00","23,766.00","23,900.00","23,499.00",3.47M,-1.12%
24/03/2022,"23,766.00","24,133.00","24,133.00","23,766.00",4.64M,-1.52%
23/03/2022,"24,133.00","24,000.00","24,267.00","24,000.00",4.21M,0.69%
22/03/2022,"23,967.00","23,933.00","24,133.00","23,800.00",3.36M,-31.02%
21/03/2022,"34,747.00","34,649.00","34,845.00","34,502.00",2.55M,0.57%
18/03/2022,"34,551.00","34,845.00","34,845.00","34,551.00",2.45M,-0.28%
17/03/2022,"34,649.00","34,600.00","34,894.00","34,551.00",1.86M,1.14%
16/03/2022,"34,258.00","34,356.00","34,600.00","34,209.00",1.97M,0.58%
15/03/2022,"34,062.00","34,062.00","34,600.00","34,013.00",3.17M,0.00%
14/03/2022,"34,062.00","35,432.00","35,432.00","34,062.00",6.30M,-3.87%
11/3/2022,"35,432.00","36,313.00","36,705.00","35,383.00",5.51M,-2.95%
10/3/2022,"36,509.00","37,096.00","37,145.00","36,460.00",2.78M,0.54%
9/3/2022,"36,313.00","36,998.00","37,292.00","36,068.00",5.37M,-1.59%
8/3/2022,"36,900.00","36,607.00","37,879.00","36,607.00",5.86M,-0.53%
7/3/2022,"37,096.00","36,803.00","37,292.00","36,656.00",4.33M,-0.39%
4/3/2022,"37,243.00","37,145.00","38,026.00","37,096.00",6.99M,1.33%
3/3/2022,"36,754.00","36,803.00","36,998.00","36,264.00",3.84M,1.21%
2/3/2022,"36,313.00","37,194.00","37,341.00","36,313.00",5.23M,-2.11%
1/3/2022,"37,096.00","36,949.00","37,341.00","36,852.00",3.46M,0.66%
28/02/2022,"36,852.00","37,194.00","37,586.00","36,705.00",3.69M,-0.39%
25/02/2022,"36,998.00","36,998.00","37,586.00","36,509.00",5.55M,1.75%
24/02/2022,"36,362.00","37,194.00","37,879.00","35,726.00",6.91M,-2.49%
23/02/2022,"37,292.00","37,292.00","37,683.00","37,194.00",3.43M,0.53%
22/02/2022,"37,096.00","37,194.00","37,586.00","36,264.00",4.22M,-1.56%
21/02/2022,"37,683.00","37,145.00","38,173.00","37,096.00",5.03M,1.85%
18/02/2022,"36,998.00","36,068.00","36,998.00","35,922.00",4.61M,1.89%
17/02/2022,"36,313.00","36,705.00","36,705.00","36,264.00",2.02M,-0.54%
16/02/2022,"36,509.00","36,313.00","36,852.00","36,068.00",2.46M,1.22%
15/02/2022,"36,068.00","36,166.00","36,607.00","35,579.00",2.85M,-0.27%
14/02/2022,"36,166.00","36,607.00","36,998.00","36,166.00",5.81M,-4.03%
11/2/2022,"37,683.00","37,194.00","38,075.00","37,194.00",1.45M,0.52%
10/2/2022,"37,488.00","38,075.00","38,075.00","37,341.00",1.11M,-0.65%
9/2/2022,"37,732.00","37,879.00","38,369.00","37,683.00",1.75M,-0.39%
8/2/2022,"37,879.00","37,390.00","38,124.00","37,194.00",1.57M,0.52%
7/2/2022,"37,683.00","37,194.00","38,369.00","36,803.00",2.29M,3.63%
28/01/2022,"36,362.00","35,628.00","36,998.00","35,383.00",1.63M,3.20%
27/01/2022,"35,236.00","34,356.00","35,775.00","34,356.00",1.97M,2.85%
26/01/2022,"34,258.00","35,726.00","35,726.00","34,258.00",1.85M,-3.05%
25/01/2022,"35,334.00","34,698.00","35,628.00","34,551.00",1.74M,1.83%
24/01/2022,"34,698.00","36,656.00","36,998.00","34,698.00",4.06M,-6.96%
21/01/2022,"37,292.00","38,173.00","38,369.00","37,096.00",2.46M,-2.81%
20/01/2022,"38,369.00","38,369.00","38,662.00","37,390.00",1.81M,0.51%
19/01/2022,"38,173.00","36,998.00","38,173.00","36,705.00",2.43M,5.69%
18/01/2022,"36,117.00","36,509.00","37,586.00","35,824.00",3.06M,-4.90%
17/01/2022,"37,977.00","40,913.00","41,060.00","37,977.00",7.91M,-6.96%
14/01/2022,"40,816.00","40,620.00","41,599.00","40,326.00",2.04M,-0.24%
13/01/2022,"40,913.00","42,088.00","42,333.00","40,865.00",2.47M,-1.99%
12/1/2022,"41,745.00","40,816.00","42,284.00","40,228.00",3.85M,2.28%
11/1/2022,"40,816.00","42,577.00","42,969.00","40,375.00",5.29M,-4.03%
10/1/2022,"42,528.00","43,899.00","44,046.00","42,480.00",4.96M,-3.12%
7/1/2022,"43,899.00","44,046.00","44,927.00","43,850.00",3.08M,-0.33%
6/1/2022,"44,046.00","44,633.00","44,927.00","44,046.00",3.27M,-1.75%
5/1/2022,"44,829.00","45,024.00","45,807.00","44,780.00",4.36M,-0.11%
4/1/2022,"44,878.00","44,731.00","45,563.00","44,535.00",3.66M,0.77%
31/12/2021,"44,535.00","45,465.00","45,612.00","44,486.00",2.74M,-0.98%
30/12/2021,"44,975.00","43,458.00","45,024.00","43,360.00",3.40M,4.43%
29/12/2021,"43,067.00","42,528.00","43,654.00","42,333.00",2.74M,1.50%
28/12/2021,"42,431.00","43,165.00","43,360.00","42,431.00",3.18M,-1.25%
27/12/2021,"42,969.00","43,850.00","43,948.00","42,969.00",1.93M,-0.23%
24/12/2021,"43,067.00","42,724.00","43,556.00","42,480.00",2.72M,1.38%
23/12/2021,"42,480.00","43,654.00","43,752.00","41,305.00",5.54M,-3.56%
22/12/2021,"44,046.00","45,514.00","45,514.00","44,046.00",4.99M,-1.75%
21/12/2021,"44,829.00","45,807.00","46,395.00","44,829.00",3.64M,-2.55%
20/12/2021,"46,003.00","45,220.00","46,786.00","44,829.00",6.54M,1.84%
17/12/2021,"45,171.00","43,067.00","45,318.00","42,822.00",5.96M,6.09%
16/12/2021,"42,577.00","43,458.00","43,556.00","42,480.00",3.52M,-1.59%
15/12/2021,"43,263.00","43,948.00","44,437.00","43,263.00",2.73M,-2.00%
14/12/2021,"44,144.00","44,046.00","44,878.00","43,654.00",4.29M,0.90%
13/12/2021,"43,752.00","43,067.00","43,752.00","42,724.00",3.46M,2.06%
10/12/2021,"42,871.00","43,752.00","43,801.00","42,822.00",3.68M,-1.57%
9/12/2021,"43,556.00","42,675.00","43,556.00","42,480.00",3.15M,1.14%
8/12/2021,"43,067.00","43,850.00","43,850.00","42,577.00",2.80M,0.11%
7/12/2021,"43,018.00","42,480.00","43,214.00","41,256.00",4.26M,4.15%
6/12/2021,"41,305.00","43,067.00","43,850.00","40,179.00",5.99M,-4.09%
3/12/2021,"43,067.00","46,164.00","46,357.00","43,067.00",10.04M,-6.71%
2/12/2021,"46,164.00","46,696.00","47,035.00","46,164.00",4.52M,-1.14%
1/12/2021,"46,696.00","47,228.00","47,519.00","45,970.00",6.35M,-1.53%
30/11/2021,"47,422.00","48,390.00","49,067.00","47,228.00",6.86M,-0.41%
29/11/2021,"47,615.00","46,454.00","48,003.00","46,454.00",8.83M,1.02%
26/11/2021,"47,132.00","46,067.00","48,680.00","46,067.00",10.69M,2.10%
25/11/2021,"46,164.00","46,067.00","47,180.00","45,341.00",6.96M,0.85%
24/11/2021,"45,777.00","45,970.00","46,793.00","45,390.00",6.46M,1.72%
23/11/2021,"45,002.00","43,551.00","45,002.00","42,776.00",6.41M,3.33%
22/11/2021,"43,551.00","44,664.00","45,486.00","43,551.00",6.10M,-3.43%
19/11/2021,"45,099.00","46,938.00","46,938.00","43,357.00",6.53M,-3.12%
18/11/2021,"46,551.00","44,712.00","46,890.00","44,422.00",8.31M,6.18%
17/11/2021,"43,841.00","43,551.00","45,002.00","43,551.00",5.29M,0.67%
16/11/2021,"43,551.00","43,551.00","44,567.00","43,260.00",4.91M,-1.31%
15/11/2021,"44,131.00","43,841.00","44,760.00","43,696.00",5.57M,3.05%
12/11/2021,"42,825.00","42,099.00","42,873.00","41,809.00",4.01M,0.91%
11/11/2021,"42,438.00","42,776.00","43,309.00","41,131.00",6.08M,-0.34%
10/11/2021,"42,583.00","42,389.00","43,260.00","42,051.00",4.64M,1.27%
9/11/2021,"42,051.00","42,776.00","42,825.00","41,615.00",4.48M,-1.25%
8/11/2021,"42,583.00","41,034.00","42,970.00","40,938.00",7.39M,4.51%
5/11/2021,"40,744.00","41,034.00","41,034.00","40,502.00",4.66M,0.60%
4/11/2021,"40,502.00","38,615.00","40,938.00","38,567.00",7.66M,5.28%
3/11/2021,"38,470.00","39,292.00","39,583.00","38,228.00",4.94M,-1.36%
2/11/2021,"39,002.00","38,228.00","39,099.00","38,228.00",4.35M,2.02%
1/11/2021,"38,228.00","37,260.00","38,421.00","37,067.00",5.86M,3.40%
29/10/2021,"36,970.00","37,744.00","37,744.00","36,776.00",3.25M,-1.29%
28/10/2021,"37,454.00","37,067.00","37,841.00","37,067.00",3.47M,1.44%
27/10/2021,"36,921.00","35,760.00","36,970.00","35,760.00",2.85M,3.39%
26/10/2021,"35,712.00","35,324.00","36,292.00","34,502.00",2.07M,1.10%
25/10/2021,"35,324.00","36,292.00","36,341.00","35,324.00",3.49M,-2.67%
22/10/2021,"36,292.00","36,921.00","36,921.00","36,292.00",3.24M,-1.45%
21/10/2021,"36,825.00","37,550.00","37,696.00","36,728.00",2.78M,-1.55%
20/10/2021,"37,405.00","37,744.00","37,792.00","36,970.00",2.49M,-0.77%
19/10/2021,"37,696.00","37,647.00","38,131.00","37,308.00",3.02M,0.78%
18/10/2021,"37,405.00","37,163.00","37,792.00","36,825.00",3.85M,1.58%
15/10/2021,"36,825.00","37,163.00","37,260.00","36,776.00",2.05M,-0.26%
14/10/2021,"36,921.00","36,776.00","37,260.00","36,728.00",2.92M,0.66%
13/10/2021,"36,679.00","37,260.00","37,550.00","36,679.00",3.26M,-1.56%
12/10/2021,"37,260.00","38,034.00","38,083.00","37,260.00",2.91M,-1.28%
11/10/2021,"37,744.00","36,776.00","37,889.00","36,776.00",4.70M,5.03%
8/10/2021,"35,937.00","36,233.00","36,749.00","35,827.00",13.22M,-0.61%
7/10/2021,"36,159.00","36,528.00","36,897.00","36,159.00",7.03M,-1.01%
6/10/2021,"36,528.00","37,266.00","37,339.00","36,528.00",4.46M,-1.39%
5/10/2021,"37,044.00","36,085.00","37,487.00","36,011.00",5.21M,3.93%
4/10/2021,"35,642.00","37,044.00","37,192.00","35,642.00",7.47M,-4.36%
1/10/2021,"37,266.00","38,151.00","38,815.00","37,266.00",6.94M,-2.88%
30/09/2021,"38,373.00","38,889.00","39,258.00","38,373.00",3.57M,-1.14%
29/09/2021,"38,815.00","39,775.00","39,848.00","38,742.00",3.83M,-2.23%
28/09/2021,"39,701.00","38,077.00","39,701.00","37,635.00",5.03M,4.06%
27/09/2021,"38,151.00","40,365.00","40,513.00","38,004.00",5.27M,-5.14%
24/09/2021,"40,217.00","40,660.00","41,177.00","40,217.00",5.94M,-1.09%
23/09/2021,"40,660.00","40,217.00","41,103.00","39,479.00",11.90M,3.77%
22/09/2021,"39,184.00","39,406.00","39,553.00","38,889.00",3.50M,0.38%
21/09/2021,"39,037.00","39,332.00","39,848.00","38,668.00",4.84M,-2.22%
20/09/2021,"39,922.00","40,144.00","40,513.00","39,332.00",6.91M,0.74%
17/09/2021,"39,627.00","38,963.00","39,922.00","38,668.00",5.52M,2.87%
16/09/2021,"38,520.00","39,111.00","39,332.00","38,520.00",3.26M,-1.69%
15/09/2021,"39,184.00","37,856.00","39,479.00","37,782.00",3.82M,3.10%
14/09/2021,"38,004.00","39,258.00","39,627.00","38,004.00",7.13M,-3.38%
13/09/2021,"39,332.00","40,586.00","40,660.00","38,963.00",11.74M,-3.44%
10/9/2021,"40,734.00","41,103.00","41,546.00","40,586.00",3.58M,-0.54%
9/9/2021,"40,955.00","40,586.00","41,177.00","40,513.00",4.68M,0.54%
8/9/2021,"40,734.00","41,988.00","42,284.00","40,217.00",7.73M,-1.95%
7/9/2021,"41,546.00","41,324.00","42,357.00","41,251.00",8.17M,1.26%
6/9/2021,"41,029.00","41,029.00","41,177.00","40,291.00",6.22M,1.27%
1/9/2021,"40,513.00","40,144.00","40,955.00","39,775.00",7.17M,0.55%
31/08/2021,"40,291.00","40,955.00","41,177.00","40,291.00",6.82M,-1.62%
30/08/2021,"40,955.00","39,775.00","40,955.00","39,111.00",6.79M,3.74%
27/08/2021,"39,479.00","38,151.00","39,479.00","37,561.00",8.62M,2.29%
26/08/2021,"38,594.00","39,996.00","40,217.00","38,225.00",8.02M,-3.51%
25/08/2021,"39,996.00","39,258.00","40,070.00","38,594.00",6.15M,1.88%
24/08/2021,"39,258.00","42,210.00","42,431.00","39,258.00",13.89M,-6.83%
23/08/2021,"42,136.00","42,062.00","42,948.00","41,472.00",9.80M,0.18%
20/08/2021,"42,062.00","41,546.00","42,800.00","40,660.00",17.57M,1.06%
19/08/2021,"41,619.00","41,251.00","41,915.00","40,586.00",5.54M,0.89%
18/08/2021,"41,251.00","40,365.00","41,988.00","40,070.00",8.92M,1.64%
17/08/2021,"40,586.00","40,882.00","41,177.00","40,217.00",7.22M,-1.26%
16/08/2021,"41,103.00","39,922.00","41,398.00","39,848.00",9.84M,5.29%
13/08/2021,"39,037.00","37,635.00","39,037.00","37,561.00",12.58M,4.13%
12/8/2021,"37,487.00","37,413.00","38,373.00","37,192.00",7.45M,-0.39%
11/8/2021,"37,635.00","38,151.00","39,037.00","37,635.00",7.72M,-1.35%
10/8/2021,"38,151.00","38,742.00","38,742.00","37,782.00",7.21M,-0.19%
9/8/2021,"38,225.00","36,159.00","38,446.00","36,085.00",11.98M,5.07%
6/8/2021,"36,380.00","37,192.00","37,339.00","36,380.00",8.72M,-2.38%
5/8/2021,"37,266.00","36,528.00","37,339.00","36,233.00",7.88M,1.41%
4/8/2021,"36,749.00","36,897.00","37,339.00","36,417.00",9.18M,0.61%
3/8/2021,"36,528.00","35,495.00","36,528.00","35,052.00",9.58M,2.91%
2/8/2021,"35,495.00","35,273.00","35,937.00","34,867.00",8.33M,0.52%
30/07/2021,"35,310.00","34,830.00","35,790.00","34,683.00",10.16M,1.92%
29/07/2021,"34,646.00","34,314.00","34,646.00","34,093.00",4.27M,2.29%
28/07/2021,"33,871.00","33,724.00","34,314.00","33,576.00",2.90M,-0.11%
27/07/2021,"33,908.00","33,355.00","34,535.00","32,949.00",8.75M,2.80%
26/07/2021,"32,986.00","33,244.00","33,650.00","32,469.00",5.46M,-1.22%
23/07/2021,"33,392.00","34,240.00","34,462.00","33,392.00",5.41M,-3.00%
22/07/2021,"34,425.00","33,945.00","34,904.00","33,760.00",4.61M,1.19%
21/07/2021,"34,019.00","35,052.00","35,458.00","33,945.00",5.41M,-2.95%
20/07/2021,"35,052.00","33,059.00","35,126.00","32,395.00",7.59M,6.74%
19/07/2021,"32,838.00","33,945.00","34,535.00","32,838.00",9.22M,-6.90%
16/07/2021,"35,273.00","35,568.00","35,937.00","35,199.00",5.74M,-0.83%
15/07/2021,"35,568.00","33,576.00","35,568.00","33,576.00",5.78M,4.55%
14/07/2021,"34,019.00","35,052.00","35,605.00","33,207.00",5.73M,-2.95%
13/07/2021,"35,052.00","33,871.00","35,052.00","33,133.00",7.08M,6.14%
12/7/2021,"33,023.00","34,314.00","34,978.00","33,023.00",11.69M,-6.96%
9/7/2021,"35,495.00","36,528.00","37,708.00","35,273.00",9.58M,-4.94%
8/7/2021,"37,339.00","37,635.00","38,742.00","36,971.00",6.56M,-0.79%
7/7/2021,"37,635.00","36,749.00","37,782.00","34,683.00",12.10M,3.24%
6/7/2021,"36,454.00","39,111.00","40,439.00","36,454.00",10.19M,-6.97%
5/7/2021,"39,184.00","39,627.00","40,217.00","38,299.00",9.02M,-2.57%
2/7/2021,"40,217.00","40,217.00","41,693.00","39,479.00",8.25M,0.93%
1/7/2021,"39,848.00","38,594.00","39,996.00","38,151.00",8.08M,5.68%
30/06/2021,"37,708.00","36,971.00","38,004.00","36,971.00",7.40M,1.39%
29/06/2021,"37,192.00","36,159.00","37,635.00","35,974.00",6.71M,2.86%
28/06/2021,"36,159.00","36,823.00","36,823.00","35,790.00",6.59M,1.35%
25/06/2021,"35,679.00","33,576.00","35,679.00","33,281.00",12.51M,6.97%
24/06/2021,"33,355.00","34,314.00","34,314.00","32,986.00",6.09M,-1.95%
23/06/2021,"34,019.00","32,949.00","34,646.00","32,949.00",8.09M,3.60%
22/06/2021,"32,838.00","32,469.00","33,133.00","32,174.00",6.94M,1.60%
21/06/2021,"32,322.00","32,469.00","33,502.00","32,100.00",5.75M,-1.79%
18/06/2021,"32,912.00","33,207.00","33,428.00","32,543.00",5.66M,0.34%
17/06/2021,"32,801.00","31,805.00","33,059.00","31,805.00",8.87M,-0.11%
16/06/2021,"32,838.00","32,469.00","33,576.00","31,805.00",9.59M,-0.89%
15/06/2021,"33,133.00","31,657.00","33,281.00","31,436.00",14.03M,6.52%
14/06/2021,"31,104.00","29,148.00","31,104.00","28,853.00",15.98M,6.98%
11/6/2021,"29,075.00","28,152.00","29,517.00","27,673.00",7.21M,3.28%
10/6/2021,"28,152.00","28,115.00","28,743.00","27,525.00",7.05M,-0.13%
9/6/2021,"28,189.00","27,673.00","29,148.00","26,787.00",10.30M,2.83%
8/6/2021,"27,414.00","28,853.00","29,591.00","27,414.00",8.80M,-6.89%
7/6/2021,"29,444.00","30,403.00","30,846.00","28,706.00",9.83M,-4.55%
4/6/2021,"30,846.00","30,993.00","31,436.00","30,477.00",7.49M,-0.47%
3/6/2021,"30,993.00","30,255.00","31,362.00","29,517.00",9.93M,5.53%
2/6/2021,"29,370.00","28,115.00","29,370.00","27,894.00",8.84M,3.65%
1/6/2021,"28,337.00","29,148.00","29,333.00","28,041.00",5.82M,-2.16%
31/05/2021,"28,964.00","28,263.00","29,112.00","27,820.00",10.75M,4.81%
28/05/2021,"27,636.00","26,898.00","27,636.00","26,603.00",7.07M,3.17%
27/05/2021,"26,787.00","27,340.00","27,636.00","26,492.00",5.96M,-2.02%
26/05/2021,"27,340.00","27,636.00","27,857.00","27,304.00",6.12M,-1.07%
25/05/2021,"27,636.00","27,304.00","27,820.00","27,156.00",6.78M,0.67%
24/05/2021,"27,451.00","26,787.00","27,599.00","26,566.00",8.00M,2.76%
21/05/2021,"26,713.00","27,156.00","27,636.00","26,713.00",7.52M,-2.16%
20/05/2021,"27,304.00","26,197.00","27,673.00","26,123.00",12.53M,4.37%
19/05/2021,"26,160.00","25,459.00","26,197.00","25,385.00",6.13M,2.75%
18/05/2021,"25,459.00","25,459.00","25,901.00","25,200.00",8.12M,-0.29%
17/05/2021,"25,533.00","26,418.00","26,418.00","25,459.00",7.53M,-2.26%
14/05/2021,"26,123.00","26,197.00","26,344.00","25,791.00",6.96M,1.00%
13/05/2021,"25,865.00","24,721.00","26,418.00","24,721.00",16.62M,3.70%
12/5/2021,"24,942.00","23,835.00","24,942.00","23,835.00",6.39M,3.68%
11/5/2021,"24,057.00","24,721.00","25,200.00","24,057.00",6.20M,-1.80%
10/5/2021,"24,499.00","22,837.00","24,499.00","22,620.00",11.96M,6.77%
7/5/2021,"22,946.00","22,693.00","23,343.00","22,404.00",6.43M,-0.16%
6/5/2021,"22,982.00","22,946.00","23,379.00","22,909.00",4.91M,-0.31%
5/5/2021,"23,054.00","22,765.00","23,415.00","22,657.00",4.42M,1.92%
4/5/2021,"22,620.00","21,681.00","22,620.00","21,681.00",3.89M,1.95%
29/04/2021,"22,187.00","22,115.00","22,693.00","22,115.00",2.53M,0.99%
28/04/2021,"21,970.00","21,681.00","22,187.00","21,681.00",2.63M,1.33%
27/04/2021,"21,681.00","21,753.00","22,042.00","21,609.00",3.02M,-0.33%
26/04/2021,"21,753.00","22,909.00","22,909.00","21,753.00",3.99M,-4.45%
23/04/2021,"22,765.00","21,753.00","22,765.00","21,392.00",7.01M,5.00%
22/04/2021,"21,681.00","23,054.00","23,126.00","21,681.00",6.67M,-6.25%
20/04/2021,"23,126.00","23,849.00","24,066.00","22,982.00",5.01M,-2.59%
19/04/2021,"23,741.00","23,777.00","23,777.00","22,909.00",4.62M,2.66%
16/04/2021,"23,126.00","23,560.00","23,921.00","22,765.00",7.32M,-3.03%
15/04/2021,"23,849.00","24,499.00","24,536.00","23,849.00",5.29M,-2.65%
14/04/2021,"24,499.00","23,849.00","24,536.00","23,704.00",6.40M,2.10%
13/04/2021,"23,994.00","25,294.00","25,294.00","23,994.00",7.73M,-4.04%
12/4/2021,"25,005.00","24,680.00","25,078.00","24,246.00",6.92M,0.49%
9/4/2021,"24,882.60","24,439.60","25,288.70","24,365.70",6.24M,1.97%
8/4/2021,"24,402.70","24,698.00","24,734.90","24,291.90",4.43M,-0.45%
7/4/2021,"24,513.40","24,365.70","24,587.30","24,218.10",3.79M,0.61%
6/4/2021,"24,365.70","24,365.70","24,808.80","24,218.10",5.27M,-0.90%
5/4/2021,"24,587.30","24,734.90","24,734.90","24,218.10",7.00M,1.84%
2/4/2021,"24,144.20","24,661.10","24,734.90","24,070.40",5.67M,0.00%
1/4/2021,"24,144.20","23,036.70","24,291.90","22,815.20",7.43M,5.83%
31/03/2021,"22,815.20","23,036.70","23,221.30","22,741.40",2.85M,-0.64%
30/03/2021,"22,962.90","22,593.70","22,962.90","22,482.90",3.15M,2.13%
29/03/2021,"22,482.90","22,335.30","22,556.80","22,113.80",2.81M,2.87%
26/03/2021,"21,855.30","22,076.80","22,519.90","21,523.10",4.59M,-1.33%
25/03/2021,"22,150.70","22,519.90","22,593.70","22,003.00",4.59M,0.00%
24/03/2021,"22,150.70","22,889.00","23,147.50","22,150.70",5.76M,-4.61%
23/03/2021,"23,221.30","23,738.10","23,738.10","23,147.50",4.81M,-1.87%
22/03/2021,"23,664.30","24,070.40","24,218.10","23,664.30",3.19M,-1.99%
19/03/2021,"24,144.20","23,885.80","24,291.90","23,701.20",5.59M,1.40%
18/03/2021,"23,812.00","23,775.10","23,996.60","23,553.60",3.85M,1.42%
17/03/2021,"23,479.70","23,147.50","23,553.60","23,147.50",3.47M,1.11%
16/03/2021,"23,221.30","23,664.30","23,738.10","23,110.50",5.10M,-1.87%
15/03/2021,"23,664.30","23,996.60","24,070.40","23,627.40",3.89M,-1.38%
12/3/2021,"23,996.60","24,070.40","24,218.10","23,775.10",4.15M,-0.31%
11/3/2021,"24,070.40","23,996.60","24,513.40","23,922.70",8.91M,1.72%
10/3/2021,"23,664.30","23,036.70","23,738.10","22,815.20",8.21M,2.72%
9/3/2021,"23,036.70","23,073.60","23,332.00","22,704.40",4.20M,-1.27%
8/3/2021,"23,332.00","23,405.90","23,922.70","23,036.70",7.62M,1.94%
5/3/2021,"22,889.00","22,150.70","22,889.00","21,818.40",5.90M,2.31%
4/3/2021,"22,372.20","23,184.40","23,442.80","22,298.30",7.66M,-2.73%
3/3/2021,"22,999.80","22,962.90","23,073.60","22,778.30",5.92M,0.48%
2/3/2021,"22,889.00","23,184.40","23,221.30","22,741.40",7.18M,0.16%
1/3/2021,"22,852.10","22,076.80","22,852.10","21,707.70",8.41M,6.17%
26/02/2021,"21,523.10","21,301.60","21,633.80","21,227.70",4.84M,-0.51%
25/02/2021,"21,633.80","21,929.20","21,966.10","21,412.30",3.94M,0.34%
24/02/2021,"21,560.00","22,150.70","22,446.00","21,412.30",6.47M,-1.35%
23/02/2021,"21,855.30","21,560.00","22,113.80","21,412.30",5.57M,1.02%
22/02/2021,"21,633.80","21,596.90","21,966.10","21,412.30",6.26M,0.86%
19/02/2021,"21,449.20","21,264.60","21,855.30","21,117.00",5.49M,-0.51%
18/02/2021,"21,560.00","21,633.80","22,003.00","21,412.30",5.88M,-0.68%
17/02/2021,"21,707.70","21,338.50","21,781.50","20,969.30",5.42M,4.26%
9/2/2021,"20,821.60","20,267.90","20,858.60","19,861.80",6.38M,2.73%
8/2/2021,"20,267.90","20,895.50","21,560.00","19,566.40",8.27M,-1.96%
